1.000000000000000000e+01, 1.100000000000000000e+01, 1.200000000000000000e+01, 1.300000000000000000e+01, 1.400000000000000000e+01, 1.500000000000000000e+01, 1.600000000000000000e+01, 1.700000000000000000e+01, 1.800000000000000000e+01, 1.900000000000000000e+01, 2.000000000000000000e+01, 2.100000000000000000e+01, 2.200000000000000000e+01, 2.300000000000000000e+01, 2.400000000000000000e+01, 2.500000000000000000e+01, 2.600000000000000000e+01, 2.700000000000000000e+01, 2.800000000000000000e+01, 2.900000000000000000e+01, 3.000000000000000000e+01, 3.100000000000000000e+01, 3.200000000000000000e+01, 3.300000000000000000e+01, 3.400000000000000000e+01, 3.500000000000000000e+01, 3.600000000000000000e+01, 3.700000000000000000e+01, 3.800000000000000000e+01, 3.900000000000000000e+01, 4.000000000000000000e+01
1.024512574038603407e+00, 1.118242072005293908e+00, 1.205169481341900051e+00, 1.065156815207337626e+00, 1.179147668611165045e+00, 1.123772879413765358e+00, 1.123199756331225263e+00, 1.127706346758815537e+00, 1.132271246401520770e+00, 1.169842225730681307e+00, 1.183308997256004247e+00, 1.188903624514433099e+00, 1.199097974007144130e+00, 1.192483900390683971e+00, 1.189405284433871834e+00, 1.187036610047994767e+00, 1.192142089161523533e+00, 1.196431454104179171e+00, 1.199076458278665935e+00, 1.201493608081442455e+00, 1.208628262266859821e+00, 1.212339993197131927e+00, 1.218407651137410674e+00, 1.231423014404135818e+00, 1.231256092395996760e+00, 1.246256288196848194e+00, 1.249091731374310177e+00, 1.254946352393770503e+00, 1.264391151630462895e+00, 1.283162347063217856e+00, 1.299181078792345012e+00
