1.000000000000000000e+01, 1.100000000000000000e+01, 1.200000000000000000e+01, 1.300000000000000000e+01, 1.400000000000000000e+01, 1.500000000000000000e+01, 1.600000000000000000e+01, 1.700000000000000000e+01, 1.800000000000000000e+01, 1.900000000000000000e+01, 2.000000000000000000e+01, 2.100000000000000000e+01, 2.200000000000000000e+01, 2.300000000000000000e+01, 2.400000000000000000e+01, 2.500000000000000000e+01, 2.600000000000000000e+01, 2.700000000000000000e+01, 2.800000000000000000e+01, 2.900000000000000000e+01, 3.000000000000000000e+01, 3.100000000000000000e+01, 3.200000000000000000e+01, 3.300000000000000000e+01, 3.400000000000000000e+01, 3.500000000000000000e+01
1.227794211184296325e+00, 1.220291420650840619e+00, 1.220975930477419702e+00, 1.222787083613110726e+00, 1.222814341280434869e+00, 1.227253758799838446e+00, 1.226619397224145702e+00, 1.225706625040811737e+00, 1.230318438138026549e+00, 1.234705302319858644e+00, 1.237935670042705549e+00, 1.244869130547430647e+00, 1.243973039772115818e+00, 1.240149620855191648e+00, 1.247532118633638110e+00, 1.244114241304067114e+00, 1.238871188650060517e+00, 1.242469212022571101e+00, 1.242564764801545873e+00, 1.258330749874686960e+00, 1.239410534927794183e+00, 1.249422094884606871e+00, 1.262814564809644713e+00, 1.270568098083060260e+00, 1.252258826184662333e+00, 1.264762417646331460e+00
