1.000000000000000000e+01, 1.100000000000000000e+01, 1.200000000000000000e+01, 1.300000000000000000e+01, 1.400000000000000000e+01, 1.500000000000000000e+01, 1.600000000000000000e+01, 1.700000000000000000e+01, 1.800000000000000000e+01, 1.900000000000000000e+01, 2.000000000000000000e+01, 2.100000000000000000e+01, 2.200000000000000000e+01, 2.300000000000000000e+01, 2.400000000000000000e+01, 2.500000000000000000e+01, 2.600000000000000000e+01, 2.700000000000000000e+01, 2.800000000000000000e+01, 2.900000000000000000e+01, 3.000000000000000000e+01, 3.100000000000000000e+01, 3.200000000000000000e+01, 3.300000000000000000e+01, 3.400000000000000000e+01
1.351370015451157203e+00, 1.367400838114358974e+00, 1.359175582322487807e+00, 1.379566435507896927e+00, 1.375456291882055204e+00, 1.353914801783655975e+00, 1.362247140003662427e+00, 1.373556683380299903e+00, 1.380064229753086957e+00, 1.352713178785938331e+00, 1.351517954324146231e+00, 1.347688068413859463e+00, 1.341089807022059377e+00, 1.335295451253613486e+00, 1.345764645206064536e+00, 1.340304729686482732e+00, 1.335387295908537331e+00, 1.335801917164555208e+00, 1.329184700298202459e+00, 1.326366636568971025e+00, 1.329331699102860309e+00, 1.326212799925335029e+00, 1.331382278162672517e+00, 1.343050119494623607e+00, 1.353642893755638843e+00
